437,MS-DOS,United States,0,1,1,1,1
708,Arabic (ASMO 708),0,1,0,0,1
709,Arabic (ASMO 449+ BCON V4),0,1,0,0,1
710,Arabic (Transparent Arabic),0,1,0,0,1
720,Arabic (Transparent ASMO),0,1,0,0,1
